"252 кабінет. Первинна черга на завтра. 
Список тих хто був записаний через Telegram Bot на вказану дату. Всі записи на наступні дні - на наступному аркуші (TODO)"
Попередній прийом:,,30.12.2025 (9:00 - 14:00),,,Поточний прийом:,,31.12.2025 (9:00 - 14:00)
№,"ID
(номер первинної черги)",Статус,Примітки,,№,Примітки,"ID
(номер первинної черги)",Статус,"Записаний
в TODO ?",Розрахункова дата візиту,Перевірка,Примітки,"ID
(номер первинної черги)",Альтернативний калькулятор дати
1,4291,Не з'явився,В кінець черги,,1,,4379,Обіцяв бути,---,,Записаний 55,,4379,31.12.2025
2,4431,Зайшов,,,2,,4411,Обіцяв бути,---,,Записаний 56,,4411,31.12.2025
3,4522,Зайшов,,,3,,4491,Обіцяв бути,---,,Записаний 57,,4491,31.12.2025
4,4647,Зайшов,,,4,,4774,Обіцяв бути,---,,Записаний 58,,4774,31.12.2025
5,4677,Зайшов,,,5,Остання спроба,4794/4,Обіцяв бути,---,,Попередній 11,Остання спроба,4794/4,31.12.2025
6,4703,Зайшов,Остання спроба,,6,Остання спроба,4845,Обіцяв бути,---,,Попередній 13,Остання спроба,4845,31.12.2025
7,4776,Не з'явився,В кінець черги,,7,Остання спроба,4854,Обіцяв бути,---,,Попередній 14,Остання спроба,4854,31.12.2025
8,4780,Не з'явився,В кінець черги,,8,Остання спроба,4855,Обіцяв бути,---,,Попередній 15,Остання спроба,4855,31.12.2025
9,4785,Не з'явився,В кінець черги,,9,Остання спроба,4856,Обіцяв бути,---,,Попередній 16,Остання спроба,4856,31.12.2025
10,4788,Не з'явився,В кінець черги,,10,Остання спроба,4858,Обіцяв бути,---,,Попередній 17,Остання спроба,4858,31.12.2025
11,4794/4,Не з'явився,п.8,,11,Остання спроба,4868,Обіцяв бути,---,,Попередній 18,Остання спроба,4868,31.12.2025
12,4795,Зайшов,,,12,Остання спроба,4876,Обіцяв бути,---,,Попередній 22,Остання спроба,4876,31.12.2025
13,4845,Не з'явився,п.8,,13,Остання спроба,4878,Обіцяв бути,---,,Попередній 23,Остання спроба,4878,31.12.2025
14,4854,Не з'явився,п.8,,14,Остання спроба,4890,Обіцяв бути,---,,Попередній 25,Остання спроба,4890,01.01.2026
15,4855,Не з'явився,п.8,,15,Остання спроба,4891,Обіцяв бути,---,,Попередній 26,Остання спроба,4891,01.01.2026
16,4856,Не з'явився,п.8,,16,,4897,Обіцяв бути,---,31.12.2025,Попередній 28,,4897,01.01.2026
17,4858,Не з'явився,п.8,,17,,4902,Обіцяв бути,---,31.12.2025,Попередній 29,,4902,01.01.2026
18,4868,Не з'явився,п.8,,18,,4904,Обіцяв бути,---,31.12.2025,Попередній 30,,4904,01.01.2026
