"252 кабінет. Первинна черга на завтра. 
Список тих хто був записаний через Telegram Bot на вказану дату. Всі записи на наступні дні - на наступному аркуші (TODO)"
Попередній прийом:,,29.12.2025 (9:00 - 14:00),,,Поточний прийом:,,30.12.2025 (9:00 - 14:00)
№,"ID
(номер первинної черги)",Статус,Примітки,,№,Примітки,"ID
(номер первинної черги)",Статус,"Записаний
в TODO ?",Розрахункова дата візиту,Перевірка,Примітки,"ID
(номер первинної черги)",Альтернативний калькулятор дати
1,4267,Зайшов,,,1,Остання спроба,4290,Обіцяв бути,---,,Попередній 2,Остання спроба,4290,30.12.2025
2,4290,Не з'явився,п.8,,2,Остання спроба,4291,Обіцяв бути,---,,Попередній 3,Остання спроба,4291,30.12.2025
3,4291,Не з'явився,п.8,,3,,4431,Обіцяв бути,---,,Записаний 45,,4431,30.12.2025
4,4296,Зайшов,Остання спроба,,4,,4522,Обіцяв бути,---,,Записаний 46,,4522,30.12.2025
5,4454,Зайшов,,,5,,4647,Обіцяв бути,---,,Записаний 47,,4647,30.12.2025
6,4540,Зайшов,,,6,,4677,Обіцяв бути,---,,Записаний 48,,4677,30.12.2025
7,4541,Зайшов,,,7,Остання спроба,4703,Обіцяв бути,---,,Попередній 12,Остання спроба,4703,30.12.2025
8,4553,Зайшов,,,8,Остання спроба,4776,Обіцяв бути,---,,Попередній 17,Остання спроба,4776,30.12.2025
9,4576,Зайшов,,,9,Остання спроба,4780,Обіцяв бути,---,,Попередній 18,Остання спроба,4780,30.12.2025
10,4588,Зайшов,,,10,Остання спроба,4785,Обіцяв бути,---,,Попередній 19,Остання спроба,4785,30.12.2025
11,4604,Зайшов,,,11,Остання спроба,4788,Обіцяв бути,---,,Попередній 20,Остання спроба,4788,30.12.2025
12,4703,Не з'явився,п.8,,12,,4794/4,Обіцяв бути,---,30.12.2025,Попередній 21,,4794/4,30.12.2025
13,4708,Скасував,п.8,,13,,4795,Обіцяв бути,---,30.12.2025,Попередній 22,,4795,30.12.2025
14,4740,Зайшов,,,14,,4845,Обіцяв бути,---,01.01.2026,Попередній 24,,4845,31.12.2025
15,4749,Не з'явився,В кінець черги,,15,,4854,Обіцяв бути,---,01.01.2026,Попередній 25,,4854,31.12.2025
16,4761,Зайшов,,,16,,4855,Обіцяв бути,---,01.01.2026,Попередній 26,,4855,31.12.2025
17,4776,Не зайшов,Остання спроба,,17,,4856,Обіцяв бути,---,01.01.2026,Попередній 27,,4856,31.12.2025
18,4780,Не зайшов,Остання спроба,,18,,4858,Обіцяв бути,---,01.01.2026,Попередній 28,,4858,31.12.2025
